,Brand,Name,ID,sku,comments
160,ulta beauty collection,moisturizing foundation stick,xlsimpprod18691125,2529950,
161,e.l.f. cosmetics,camo powder foundation,pimprod2030787,2597461," * This is such a beautiful powder, it is very versatile. It has a buildable, medium to full coverage, leaning on the side of full. It feels extremely velvety. It is matte without being drying, which is also hard to do without talc. Hoping that they bring this back. You can use it as a powder foundation and a tinted setting powder. There is something spectacular about this formula. Really hope Elf brings this back. * After seeing many amazing reviews, I came here, excited to try this. But sooo much disappointed when there is no shade available for me, not even a close shade. * So overall if say its a good product if your a oily skin and combination skin then its pretty good buttt the shade range needs work it goes from a fair skin shade to a tan walnut color so id say maybe add more shadess ! BUT I DO LOVE HOW THEY INCLUDED DEEPER SKIN TONES * This works so well for my skin when I want to beaty ""filter"" my face. But this is noy for dry skin. * It broke the second I tapped my brush on it. Then it was impossible to blend out on my face and ruined my makeup ): * I love this powder this is the best powder that I have discovered as of lately. Elf kills it with all the products they release but this is top tier. * I really wanted to like this product, but even though I moisturize my skin, it leaves randow streaks on my face, as if i applied it with a paint brush. And leaves weird marks on my nose that I cant blend out and have to literally use my nails to scratch off. I have oily skin and never experienced this with a powder foundation."
162,ulta beauty collection,velvet matte longwear foundation,pimprod2020823,2560234," * I was pleasantly surprised with the price and coverage * I would recommend ""light warm"" to a mortician who is working on the deceased there's no ""light warm"" about this. It's pure white and awful. * Smelled horrible right out of the tube.  Bought just to mess around and imediately threw away.  Would not recomend to anyone, ever. * I bought this for a lighter highlight effect. It's to thick and cakes hard to blend. * This is ultimately is not bad for the price but the shade I got dud not match the screen I ordered it from so.... and honestly makes you have texture really badly. But it is great if you use it for concealer instead. * Bought on clearance just to mess around.  (Three shades so I could try contours.). Smells too terrible to even do that.  I have never theown away makeup I just bought before this.  I know it is on clearance but it should not be sold at all. * I loveeeeeeee this foundation! It gives me the full coversge that i need"
163,kiko milano,full coverage 2-in-1 foundation & concealer,pimprod2020414,2576034," * I love Kiko. I live in Italy and was introduced to this brand by one of my girlfriends.All of their stuff is amazing. This foundation is great but definitely runs a bit warmer than I expected. I'm usually light neutral or 35N and grabbed shade 30N, it was darker than expected and waaaay too yellow on me. * I love this foundation * I was hesitant at first ,because I just heard from this brand but I'm glad i gave it a try. And it was on sale 😁 felt good on my face. I used it and yes it was worth it the staying power  was good specially of your from az. * Have a hard time matching foundation to my skin tone and this matches me perfectly. It looks natural and has buildable coverage. For the price, you cannot beat it, I own foundations double the price and this is now my go to. Give it a shot. :D * I bought this like a month ago and I love it! You dont have to use a lot and literally your face is flawless. One of the things i love about this product is it doesnt dry out your skin. I got the shade neutral 25 and id say that its a mix of fair and tan. I also really love the application part of it, the wand is really nice!!! * Covers a lot without having to apply a ton. Love the application wand * I love this foundation I find myself reaching for it more  often than the others. it's not drying, not greasy,  the coverage looks like my skin but glowy, and not cakey. The kiko Milano powder is awesome too for baking BTW. This foundation is way very similar to TF Born this way foundation, (but not as greasy) kiko milano is underrated IMO. Yes I would recommend."
164,well people,bio stick foundation,pimprod2008575,2553269," * The old formula truly was the best, I looked forward to applying it every morning.  Blended like a dream, gorgeous satin finish, blurred imperfections, clean and fragrance free.  The color 1C was actually a cool tone, this new 1C is PEACH toned....very warm, and the formula change truly makes me sad....it's not the same. They ruined a perfect product. * I absolutely love this product! The smell is a bit strong and the application is a little off-putting, but it blends great and looks great! I found that instead of using a traditional primer like elf power grip, using a setting spray to prime made application easier and blending smoother. * My skin looked worse with this. Highlighying pores no matter how much or how many different methods i use. And shows every bump, dry patch, etc. its so weird. Like the opposite of why we wear makeup in the first place. So mad i was fooled that im writing a review * I have very fair and pink skin and have always had trouble finding foundations that match my tone, never mind work well on my oily/combination skin, but I will say that this one does a good job! I was nervous buying online without match testing, but I got the 1C and would say its a pretty good match for my skin tone. 

My pros for this are definitely: generaly matches my skin, works well with my oily/combination skin, it coming in a stick format is very convenient and mess free, stays on very well, looks natural, and doesnt make my skin feel gross

My cons would be: not the perfect match (wish the undertones were more p and that the shade was slightly lighter), can get a little cakey if i put too much on, and a little hard to blend. 

For context I've been wearing Too Faced Born this way foundation in the shade Snow for years now because it's the only foundation I've found that comes close to matching my skin, but I've always run into the same problem of not being able to apply the foundation too thick because then you can tell it's not a true match. Anyway, I would say overall thi one does a better job, has better ingredients, feels better on my skin, and is a good price point.

My last points would be dont let the 1 star reviews scare you, this foundation is very nice and as long as you use a wet sponge to apply and don't mind the mild scent of castor oil that fades in about 30 minutes :) * The old formula was amazing.  Shade 1C was a perfect cool tone as described.  This newer version is very peach in tone and no longer qualifies as cool toned.  So  if you are a fair, cool toned person...look elsewhere. * I have come back to this product again and again after trying other hydrating foundations that are too thin and messy or settle into pores. This is my favorite non-SPF foundation. It is like a natural version of cover girl compact makeup. It's vegetable oil based so it does smell like olive oil. But it's so nourishing and convenient with the solid stick. It smooths on well to a medium coverage and natural dewy finish that doesn't settle into my pores or cause breakouts for me. And with a light powder to set, it stays all day. I do wish they had lighter shades as the lightest warm (2W) is a bit dark for me in winter. But I'm a repeat customer of this good clean dry skin foundation option. * This brand is awesome and exactly what I was looking for. I live in the desert and ingredients like hyaluronic acid just pull the water out of your skin because there's no water in the air here. It seemed like every make up and skincare brand hopped on that train and I couldn't find anything for my skin (dry) and climate type. I hope they never change the formula! I'm almost 30 and I'm starting to get crows ft etc and this really does a great job of camouflage without settling in any wrinkles."
165,l.a. girl,pro.matte foundation,xlsimpprod17631407,2522793,
166,e.l.f. cosmetics,flawless satin foundation,xlsimpprod14541123,2554506,
167,tarte,travel size shape tape cloud cream broad spectrum spf 15 sunscreen,pimprod2030162,2590169, * As someone with dry skin I love how this feels on the skin! It was easy to blend and didnt make me feel cakey or end up patchy at the end of the day. It evened my skin tone out very nicely! My boyfriend didnt even know I was wearing makeup but I felt like I still got the coverage/effect I was going for. Definitely recommend trying it out! * I use this everyday! Lightweight yet covers what it needs to * it creases
168,kvd beauty,lock-it foundation,pimprod2018138,2570570," * Coverage is amazing.  I can't find my shade anywhere anymore
I tried the Good Apple version
 There's no Comparison... bring this back * I need this to come back!!! I haven't found anything that i really like. * I bought this product for many years and I always loved it. However since Kat sold the product off its formula has changed for the worse. I've tried the new version and it's awful I've tried fenti, tarte, double wear, and two others they all suck! * Mine always smelled like paint. Super thick, matte and cakey but superior coverage to anything made ever. * Please bring it back!!!! Nothing compares * My favorite and un replaceable foundation. I haven't found a similar to this one not one!!! This is the best foundation for OILY skin and tge coverage amazing. Loved that it last all day mind you i live in Az and the weather is HOT this foundation would not move at all. Pleas eplease being this back because Good Apple is not close at all in coverage and wear. * This was the only matte foundation i found that made my textred mature skin not look more textured and makes me look older like all other matte foundations I've tried! This one looks so amazing. Stayed all day and i sweat alot on my face. I really dont know why they got rid of this foundation. I literally have not one bad thing to say about this foundation. I really hope they bring this back!!!"
169,lorac,pro soft focus longwear foundation,pimprod2013331,2558415," * I don't like to leave bad reviews, but this foundation was a disappointment for me as I love, LOVE their glass primer. First is that it came out very watery. I understand it is buildable but this was really runny. As others have said, it has a faint maple syrup smell - but for me it was maple syrup mixed with chemical. I am also having some kind of skin reaction and irritation since using this. Nothing major, but enough for me to not use it anymore after 2 uses. Lastly it did not last more than 4 hours. It smeared, creased and caked in areas on my face. Luckily I bought this on sale and just gave it to my niece. This might work for others but for me - no. Sadly their foundation does not live up to the quality of their glass primer - which for me is the best primer in all my years. * I was amazed at how full coverage it is! & how it dosent even look like im wearing foundation! I mean wow !! Definetly will be purchasing more! * I never had a Lorac foundation before, but I know the brand revamped so I thought I would give this a try. It did not dissapoint!!! I have roseacea and dry skin, and this worked amazing for coverage. There is a small scent but it's sweet and lowkey reminds my of syrup. Besides that there are no complaints from me. I would highly recommend using the shade finder tool to compare it to your current foundation. I'm an olive skin tone so it's hard to find foundations that are inclusive of that. I got a summer shade and a winter shade because  I love this foundation so much. Highly recommend! * I don't know if this is supposed to be runny as only a few reviews mentioned it but it's basically colored water & it's so messy. I will never buy this again. * This is my new favorite foundation,
! It has excellent coverage with a natural finish. I have dry skin but find a lot of the hydrating foundations transfer and/or leave my skin looking oily by the end of the day, this foundation looks good all day and doesn't transfer. It does have a incredibly potent smell that lingers long after it dries, but I have been able to get used to it and I only notice when during application. * Although I like this foundation in everyway I have to give a low score because it isn't CRUELTY FREE.   There is no good reason for testing on animals and there are plenty of good products available which ARE CRUELTY FREE too. * I purchased this on a whim as i saw it on sale. I received it at the same time another package with the new Prada foundation came in, and I'm shocked that i like the Lorac foundation more than the Prada!  I applied this with my Hourglass foundation brush as the formula is quite thin amd it went on beautifully. Its so smooth and the finish really is a soft matte. It seems to be very long lasting as well. My first favorite foundation of the year."
170,kiko milano,active foundation,pimprod2036981,2607365," * Ok, there are a lot of decent stick foundations out now (not great, but decent).  I don't think this is one of them.  It's the old school sort--the kind that feels very waxy.  If you have dry skin, you will not be pleased.  It's very hard to get the finish to look good, and even harder to get it to stay looking good.  It's probably not going to save you time or make your life easier on the go. * I am blown away by how amazing this stick foundation is!! It gives a barely there feeling which i love. It does not settle into fine lines and stays on all day. Can't wait to try more stuff from the brand!!! * This stick goes on sooo smoothly! Absolutely love the consistency of this makeup! My skin looked like a barely there makeup look, exactly what i was going for. Definitely need to extend the shade range of this makeup but other than that this stuff is amazing!! * great coverage for my skin tone and felt smooth.  please add more skin tones so all people can have it. * this shade range has every type of tone for lighter skin but for 1 dark complexion do better * I honestly dont unserstand why people who've never tried this give it a low rating due to the shade range. This is an Italian owned brand. Majority of the population is olive, light to medium skintones. Many of them/us have a hard time finding our shades. Go try Fenty Beauty if you dont like it. Anyways, this is fantastic. Super blendable and looks smooth on my texture. * the shade range is disgusting. its not like italy is a sheltered country or anything, many POC reside there. darker women, men, and all in between deserve to have products that fit their skin too. do better."
171,maybelline,instant age rewind perfector 4-in-1 whipped matte makeup,pimprod2028923,2590459," * Its like it never dries and doesnt stick to your skin. So skin ends up looking splotchy. Wipes off easily and blends with nothing. Won't purchase again! * I have combination skin, super oily with dry patches. I hate the feeling of foundation so I just prefer something super light to even out my color and mattify me. This stuff is perfect! It feels completely weightless and looks natural. It wears off gradually by the end of the day without looking crazy. Definitely my favorite face makeup! * It wiped off easily didn't  stay on my face. I would use it in a certain spot and i would try and apply it somewhere else and it would wipe off * As for color match, it's perfect. But it doesn't really cover up my imperfections like age spots * Looks great on my skin. * Very light coverage. Feels so light and soft on skin. Not oily after a full day of wear! Doesn't cover blemishes the best but will give a nice even tone over the skin. Blends nicely! * I loved this! Its very light weight. I used under this my normal skin car rountine. And i wear elf glow sunscreen and halo glow with this bb cream and i loved the result. I do use conceler as well. And i dont feel caked on. Honestly try this method."
172,flower beauty,get real serum foundation,pimprod2022967,2577491," * Ordered Porcelain, second to lightest shade, but its still pretty orange and not as pictured. * Pretty good coverage for a serum foundation, very dewy, very smoothing over texture. Hides my pores, my skin drinks this up. It doesnt settle into fine lines over time like alot of foundations do on me, I have dry skin. I dont know how this would hold up on oily skin, but its great for dry skin! Almost seems soothing for my skin, as it makes my skin very soft when I take it off, has been good for my acne as well. Good on dry spots and excema around my eyes!  Will probably need to set with powder as it is very dewy, but it looks amazing with powder too. Mixes well with other products. Only con is the shade range, not grear for pale girlies * Light coverage, runny. * I had the worst luck with ordering this both  times the  foundation bottle was broken and leaking everywhere also they should've put it in a cardboard box instead of a mailer envelope ,it was an absolute mess that I had to ask for a refund. * I wanted to like this but its sooooo oily right from the start. When I put it on it was very sheer and its not really something I can build up. Also it literally wipes off so there is that. * So good 😊 such good coverage only thing that I didn't like about it was that it was thick. * I am someone who likes a no-makeup look, and this is perfect! The product is very hydrating and goes on in a nice thin coat to make you look flawless and like you don't have makeup on. Unsure if it's buildable since I didn't try. Highly recommend!"
173,pacifica,ultra cc cream radiant foundation with 100% physical broad spectrum spf 17,pimprod2026038,2582152," * this doesn't blend well at all. it's streaky, it doesn't cover, it smells odd. it's just a horrible horrible product. * I have used this foundation for years but the formula has changed, and it is awful. It is so thick it won't pump out. The foundation is clumpy and doesn't spread at all. Why did they change a good product???? * This foundation is worth trying! Creamy, spreads nicely (I use a brush), nice colour matching (I consider myself a medium brown skin colour). Overall great product! * I cannot say enough GOOD THINGS about this CC cream. There comes the point when foundation is out, and CC cream is in, and I am pleased with this product's color choices, smooth texture, and luminescence. I mix two shades and apply the first color as a primer. This CC cream doubles as my concealer; it's that easy to apply. * This product: separates BADLY and doe not blend well at all; Smells weird and chemical-y; offers VERY little coverage, even for a CC cream, and is overpriced because of all these factors. Positives: it makes skin glowy and has SPF. I wouldn't buy this personally - Pacifica's skincare and fragrance are AMAZING, but makeup seems to be a weak point. * This product came out separated. Tried shaking product to get product mixed together and it came out somewhat like foundation. Does not go on skin nicely. Do not recommend. * it comes out as a clear oil with little specs of color that don't blend."
174,ulta beauty collection,youthful glow foundation serum drops,pimprod2003097,2569114," * I love this and am so sad i can no longer find it! Its great for light coverage and aging skin. It is so hard for ne to find something that works for my skin and this has been amazing. * A gift card & a sale gave me this dream coverage. I am absolutely in love. This breathable, light satin finish can be set up on itself until youve found your inner teenage beauty queen! It's perfect for my skin type & it smells lovely too. A+ Ulta! * I love this lightweight easy to apply buildable foundation.  And so easy to match my complexion. * it appears that this foundation is being discontinued & I'm so upset. i have 51 y.o. mature, incredibly dry skin. this foundation is so wonderful & I have never found anything comparable. i need this in my makeup arsenal!!! * Please don't discontinue this item! It's the only foundation that works for my mature skin. It goes on so nice and smooth and cover just enough. Please please PLEASE bring back some of the lighter colors. * I bought this over the holidays and LOVED it!! Goes on easily and is weightless. Soooo disappointed to see that my shade is not available. Please do not discontinue this product. * My perfect shade is Light to Medium Cool.  Not available the last 2 times I've tried to buy.  What's up with that.  Not everybody needs a dark shade.  I would venture to say there are more who want lighter shades. Love the silky formula!"
175,blk/opl,true color mineral matte crÃ¨me powder foundation spf 15,pimprod2022221,2578383," * Great Product will buy it again. * This is the best. I was not expecting to fall in love with this product, but it's truly flawless. I have NEVER had a shade match me so accurately. This product is buildable and can be worn for 100% full coverage or as a tint. The color is pigmented enough to cover dark undereye without concealer for a very natural ""no makeup"" finish. The price is a steal lol * I have never had a more perfect color match in my entire life. I show this to the older women in my family and you would think I was literally doing a magic trick lol shock awe and wonder. I often and loudly recommend this in True Caramel. Perfect for lace on wigs or just on skin * The foundation is very smooth and moisturizing.  It provides medium coverage, so I build it by applying several applications to get a more full coverage.  It is a great product for the price. * I have purchased this product before and I liked it. This time the product was used. It had a finger smudge print on it when l opened it and the sponge applicator had make all on one side. I ended up purchasing something else at another store. * First, note this has the ingredients that Danessa Myricks uses for her foundation at an affordable cost. This provides a great shade match, makes skin look healthy and even, easy to take with you and stays on even if you sweat. The magnesium carbonate in the formula absolutely is wonderful for sweaty moments. I just find you can't really apply it with anything other than a sponge. Brushes with dense round tops don't pick it up well, as nothing else does. If you don't want to buy a beauty sponge you'll be fine to use the one it comes with. * Great shade for Hispanic women."
176,essence,keep me covered powder,pimprod2043728,2618266," * This is a solid foundation. The key is to prep your skin first. But prep I mean make sure your skin is well-moisturized and use a primer. * This is powder foundation, NOT setting powder. Make sure you moisturize and hydrate!!! well before applying. Test with primer to see which works well with it. 
I found this super easy to use and just faster than liquid foundation. I like it with Wet n Wild Glass Correct in green underneath over redness first. I also used a makeup setting spray after. 
I'm bummed it has poor reviews from people misusing it and that there's no light cool shades left. I just came back to buy another 2:( 
If you see it in store grab it for FOUNDATION,  it's good! * i absolutely love essence, but this is just not it. i wore this to school one time, and my face looked so white and flaky, and very cakey. you can tell the product is cheap, and that's not good. * I love this powder! On top of liquid foundation of course. It gives your foundation that extra boost and smooths out your skin even more. I have Extremely oily skin, I'm talking about im already getting oily an hour after I put my makeup on and this powder does not separate. I even use it to touch up my makeup and makes my skin look smooth and fresh and doesn't cake. best powder I ever used, works just as good as the Mac studio fix plus powder in my opinion. Get it! * The power broke during shipping. And it makes gou look evey ghostly. It ashes out anytning you have on your face * I have used this several times and it's important to remember this is a powder foundation, not a setting powder. it's fantastic when used over moisturizer and primer. also great for touch ups. it definitely looks cakey when not used as described. * This will seperate your makeup, does not look good on almost any skintone, ashy, cakey, and its extremely hard to open."
177,blk/opl,pore perfecting liquid foundation,pimprod2022248,2578400," * Ok so this foundation is good. It definitely depends on your level of makeup artisty but it does blend easily for me. The color is a little off for me but that may be my fault. I do mix it with another foundation. It's very creamy which i love. I have a face tattoo and it does a pretty good job of concealing. This foundation might not be for everyone but I do like it! * Ok so this foundation is good. It definitely depends on your level of makeup artisty but it does blend easily for me. The color is a little off for me but that may be my fault. I do mix it with another foundation. It's very creamy which i love. I have a face tattoo and it does a pretty good job of concealing. This foundation might not be for everyone but I do like it! * After researching this brand, I was extremely excited to try this foundation. When I first applied it the shade took my breath away! However, throughout the day it would smear and wipe off so easily :( * The consistency of the foundation is wonderful. It's super light and just melts into the skin. The color range is also phenomenal. I've never found a shade that matched me so perfectly. It literally looks like my skin. All of my friends, family members, and coworkers inquire about the foundation I use, and I have to share the link often. * Great foundation for the price. And it has spf! * Matched me perfectly. Wasn't to heavy made me look flawless * Rubs off and oily I bought two hoping to return one"
178,l.a. girl,sheer skin tinted foundation,pimprod2025859,2581633," * YALL I SWEAR this is my holy tinted foundation i have ever tried. I have used maybelline bb fresh, covergirl skin milk, covergirl clean matte bb cream, colourpop pretty fresh skin tint, but this is the BEST AFFORDABLE, BEST SHADE RANGE tinted foundation i have ever tried. it feels light and looks so natural. i use shade WARM SAND. (for shade match reference: i also use loreal tinted serum shade 4-5 and the maybelline super stay skin tint in shade 220 & have oily skin) ANYWAYS YALL TRY THIS OUT ITS SO GOOD AND PLEASE NEVER GET RID OF THIS PRODUCT I LITERALLY BEG U GIRL!!! * i wanted something less full coverage, as it would crease in my smile lines, ans this does the trick! its a beautiful finish and lasts my full work shifts! no creasing either!!! * Why would the name be tinted foundation? Isnt all foundation tinted""? Maybe try tinted moisturizer * Light and hydrating product that evens out dull skin without looking heavy! Great for looking put together on minimal makeup days. * The coverage of this bad boy is wat too light to be called a foundation, but it doesnt have any skin care benefits which is I guess why they can't call it BB cream. It's refreshing to have a product with light coverage and a natural finish instead of dewy. Great for no makeup makeup days. * I found the Tawny shade of L.A. Girl Tinted Foundation in my local Ulta's clearance section and figured I'd give it a try. When I got home, I used Ulta's shade matcher and it told me I was really Warm Sand in this product (based off entering Ginger for bareMineral's COMPLEXION RESCUE Tinted Moisturizer Mineral SPF 30). Warm Sand perfectly matches my skin right now during the winter. I'll try Tawny again in the spring/summer, but it was a close match too. I love how lightweight this product feels and how easy it is to apply — I dot it on right from the tube and the dab/blend with a lightly moist makeup sponge. It looks just slightly dewy but doesn't feel overly wet or sticky. It also works well under my bareMinerals BAREPRO 16HR Skin-Perfecting Powder Foundation if I want to look more made up, but between the price and its natural look when used solo, it fits well with my minimalist approach to makeup. * I am 66 years old. It settled into my wrinkles and emphasized them.  Very sheer coverage. Not a good choice for me."
179,well people,bio powder foundation,pimprod2008579,2553264," * Light, sheer. Shade range is confusing. If unsure, go a bit darker than normal. * I ordered 2W - Warm light - and it was almost white, so light and clearly defective. It did absolutely nothing other than make me have a Casper look. It is so sheer I can't imagine it doing anything even if it was the correct color.  I contacted Well People, I thought they should know how bad the product was, and they didn't care. * W3ll people... we need to talk about the shade range. People with darker skin tones like makeup too yet the shade range completely excludes anyone beyond tan. Thankfully the darkest shade works for me so I enjoy the product but it's hard to get behind a brand that doesn't give darker skintones a thought. * I was really hoping this product would work for me but it didn't. I found the baked foundation to be much more drying than other pressed powders I've previously used. Felt like it didn't go on well and had horrible coverage. Will not be buying again. * Takes forever to build up. Not for anyone who wants medium to full coverage. Light to medium at best. * Honestly if you're looking for a foundation to take a chance on.. this is definitely it. I'm not sure why I even chose to buy this but I love it!! I use it over concealer and it evens out my skin tone perfectly. Also does not make me look too orangey or cakey. * Just meh"
180,nars,foundation pump,xlsimpprod17041015,2519621,
181,blk/opl,true color pore perfecting crÃ¨me powder foundation,pimprod2022204,2579249, * I love the formulation of this product and the shade matches me perfectly. I love the shade range for brown tones. * I use this all the time! I do recommend this. * this product is horrible. it doesn't blend at all and it's extremely patchy and cakes on easily. there are cheaper foundations that are better than this!
182,pÃ¼r,4-in-1 foundation stick cream-to-velvet matte foundation,xlsimpprod18031021,2526108,
183,mented cosmetics,skin by mented foundation,pimprod2022002,2578536," * I saw mented today and bought m10, d10, t30(like 2 of each) I did this with complexion changes and such in mind. It was so easy to apply, felt nice on my skin, looks natural and I think m10 is my shade - it is spot on (for my beautiful summer complexion ) I'm excited to have found Mented! not a con for me, because i don't choose a makeup to smell good, but definitely seems like fragrance wasn't added.

I have pretty dry sky so I know to add a moisturizer before applying this. I am not saying this drying…but makeup ondry skin can appear patchy * This product feels and looks like you have no product on. * I have searched for the perfect match years! So excited to have finally found a shade so spot on with my skin tone that it's almost scary. The stick foundation is easy to apply, blends well and leaves me a great natural glow. * Looked awful on me. Horrible on oily skin and def dont get if you have light skin. This foundation isnt made for light skin tones which sucks. * Perfect match almost feels like a tinted moisturizer. I'm oily so I still need a powder but for stick makeup it goes on smooth and doesn't run off. I'm sold * Okay so hear me out.. the color match to my skin is amazing!!! it blended beautifully. However, I have combo oily skin and nothing could have prepared me for how shiny and oily this foundation is. This is not a matte foundation so beware!! * Hidden Gem hands down. I have been looking for a good foundation in general for a few years now, I went high end low end drugstore I went tinted moisturizer to full coverage and non did what I actually wanted. I love make up but finding a good foundation for my oily skin that wont force me to re touch (which I'm horrible at by the way, always makes it worse) was close to impossible without making me feel like I have pounds of make up on especially for work. I had tried the Hourglass foundation stick which was highly rated and felt very chalky on my skin. I did a search of stick foundations and came across this one. I am the lightest shade in this line and am on my way to re up for a 3rd time! I have never purchased 1 item more than once since they end up not working out for a while. The coverage is amazing from one layer to a 2 layers if I want a fuller look. It glides on like butter on my skin  and gives me a glow without an oily look if that makes sense. I rarely have to completely set my face because it sets so nice on its own and will literally last me over 9 hours without any cracks or separation and looks like I just applied it minutes ago. It makes my face feel hydrated and not like I'm wearing loads of make up. This is a long review and I never leave a review but I am truly in love with this foundation! I am so thankful for this brand because I am the in between when it comes to make up, I'm a semy fare complexion with neutral undertones. Many lines have a Yellow undertone or an olive undertone which makes me look washed out. This is truly a bang for your buck and will leave your make up looking flawless."
184,urban decay cosmetics,all nighter liquid full coverage foundation,xlsimpprod14491015,2306382,
185,mac,studio radiance face and body radiant sheer foundation,pimprod2023387,2579193," * wow. I can go on about this foundation forever. I have very pale, dry skin, this shade range cancels out any issues ive had with light foundations that are too orange, does not stick to or emphasize when i have dryness. I 100% recommend this product. * This doesn't settle in wrinkles like a lot of foundation.  It is a bit hard to use to start with but once you figure it out it's very nice.  Good for older and younger skin.  I'm 64 and it's the best I've ever used. * This foundation is perfect for evening out skin tone without making it look like you painted your make up on. I really love pairing it with cream contour and cream blush, and then just setting it with a setting spray- it gives a gorgeous dewy finish. You can set it with powder to make it a little more long lasting too. I always try to catch it on sale. I think having a gorgeous light coverage foundation like this is perfect for an interview, meeting someone new, or embracing your natural beauty! Its made me feel so much more confident in my own skin. * The origin to my villain story. I listened to an ULTA employee, first foundation for my high school homecoming. Three days later I broke out, having clear skin all my life. Ever since, it never stopped. I had to go on meds to cure my acne. Don't use. * I used to use the old face and body without the radiance and always loved it so im not surprised I love the new version especially because I like more of a sheen/glow to my skin. This is a very sheer coverage foundation but is buildable if you want a little more coverage. Also I can apply this over my skincare without it pilling! * I never tried the original face and body. Honestly, I was never interested in this foundation until I started watching Miss Megan Robinson on tik tok. Seriously you NEED to follow her!! I generally have oily skin. It's been a lot more calm, and a lot less oily after I got rid of all the actives, and JUST started washing, toning, and using AN OIL (I know right, but it's true, oil loves oil, using an oil will keep your skin from producing a lot of oil) I can now wear this foundation confidently, and it is BEAUTIFUL!! It's friction activated so I suggest applying with fingers and rubbing it in so you can start to feel the ""gripping and thickening"" action that happens with this foundation(which is the best most fun part for me). The coverage is obviously light but it looks like perfected skin. Only the best things are peeking through. Everything blends nicely on top, and I mean EVERYTHING, from all different brands. It wears great too and looks even better as the day goes on. Its softly radiant and skin like if you powder (which I still do) and if you don't you'll look like a freshly hot glazed donut (some people like that, some people don't) I get the hype of this foundation and dare I say it's made it into my top 5 line up!!?? Coming from an oily girl that is shocking. If you're wondering, I use the Danessa Myricks yummy skin balm in translucent as a primer, this foundation, all my other creams and liquids, and I set with Mac studio fix powder and one size setting spray. PERFECTED NATURAL RADIANT SKIN * Wear it everyday and have received unprovoked complements."
186,vdl,perfect lasting foundation,pimprod2006000,2560248," * I LOVE this foundation! It's definitely full coverage. It look so beautiful like natural skin! It doesn't dry matte, so definitely set it with powder. I'd say a little goes a long way! It last all day & still look beautiful even after a workout. The only areas that would slightly crease would be around my smile lines & chin but nothing crazy. I wish the foundation would be more available but it's so hard to find & the shade range isn't the best but overall 10/10 I would recommend! My closest shade is A05.5. I also tried mixing V05 & V04 to get my shade if anyone is wondering. I hope this helps.  :) * Coming from an Ulta Employee, after trying every foundation under the sun, this foundation makes my skin look FLAWLESS, airbrushed, smooth. I do have to set with a translucent loose powder because it is still a little tacky in my opinion. Shades are FANTASTIC. A02 matches me the closest; however if there was a slightly paler shade with a yellow undertone that would be my perfect match. I ordered A01 and A02 on YesStyle and to me 1 was almost darker than 2, but it may just be the undertones. ULTA PLEASE BRING THIS BACK. It took me over a week with express shipping on YS btw I paid $19 extra FYI In case anyone was going to order it, I think it ships from China. Idk what is in this foundation but  I want to buy every bottle just incase it ever gets discontinued😅😭😭😭 * My relationship with foundation is a nightmare,I'm a brown skin girl with golden undertones in the summer and pale skin in the winter,without much prep this foundation matched me perfectly and stayed on ALL NIGHT,the a night of dancing 💕LOVE THIS STUFF * Please restock ASAP! This is my favorite foundation!! I literally bought 3 bottles because I have a feeling Ulta might discontinue this foundation...
 FYI- you can still find VDL on Yesstyle BUT it's NOT the same foundation. The one on Yesstyle has SPF & it has more of a dewy finish 😩 * I hope Ulta is not going to stop selling this foundation. It is an amazing satin finish foundation. Looks flawless on the skin and makes blemished skin look smooth. Wears beautifully throughout the day and is full coverage. Highly recommend. FYI if they stop selling it at Ulta you can find it on YesStyle. * I bought this foundation in the color A06. I tend to have a hard time finding foundations because I am in the weird shade range where I'm typically between medium/tan and dark/deep in various brands. I have Neutral slightly golden/olive undertones and find that many brands get close but not perfectly my shade. Most times foundations are too golden (almost orange looking), too cool, exactly neutral when I need just a touch of yellow in the foundation, or they just skip my shade altogether. I was pleasantly surprised when this foundation was an exact match. I love the natural finish to this foundation. I have dehydrated combo skin that if not properly hydrated will get oily in the t-zone (mostly nose area) and will remain normal or slightly dry everywhere else. When I wear this for several hours my foundation goes from very natural to radiant but not oily as my t-zone starts to break into a bit of a shine. I really don't have anything bad to say about this foundation except because of the limited shade range there's a chance you may not find a good match depending on your skin tone and undertone. Hopefully Ulta continues to keep this foundation available. * I would describe this foundation on my skin as full coverage with a satin/slight dewy finish. I have acne prone skin with acne scars and this foundation covers everything without causing any texture. Long wearing and mask proof. Doesn't cause breakouts. Would recommend for various skin types."
